datetime,Vancouver,Portland,San Francisco,Seattle,Los Angeles,San Diego,Las Vegas,Phoenix,Albuquerque,Denver,San Antonio,Dallas,Houston,Kansas City,Minneapolis,Saint Louis,Chicago,Nashville,Indianapolis,Atlanta,Detroit,Jacksonville,Charlotte,Miami,Pittsburgh,Toronto,Philadelphia,New York,Montreal,Boston
2012-11-13 09:00:00,277.55,280.22,279.74,279.02,282.99,281.2,275.93,281.41,267.98,268.0,289.48,277.29,288.02,270.02,266.02,274.53,275.12,288.56,284.54,286.74,286.83,291.8,286.32,296.25,288.45,286.32,279.2,280.75,273.09,283.1
2012-11-13 10:00:00,277.6,280.33,279.2,279.21,283.06,281.06,275.49,282.32,267.29,266.57,288.77,276.45,287.36,269.42,265.93,273.6,274.22,288.65,282.47,286.64,286.15,291.79,286.35,296.59,287.96,286.05,278.67,280.36,272.44,282.74
2012-11-13 11:00:00,277.86,280.49,279.16,279.13,282.79,280.14,276.13,282.32,267.36,266.36,287.74,276.23,287.23,269.58,266.15,272.87,274.39,288.22,281.14,286.81,286.12,291.26,286.26,295.62,287.81,286.04,278.58,280.22,272.65,282.61
2012-11-13 12:00:00,277.82,280.6,278.94,279.2,281.98,280.63,275.59,282.72,267.2,265.74,285.65,275.77,286.71,269.85,266.42,272.3,272.89,287.26,278.94,287.08,286.01,290.97,285.98,295.5,287.81,286.0,278.54,280.59,272.52,283.24
2012-11-13 13:00:00,277.75,280.7,278.65,279.54,281.42,280.38,274.7,280.89,266.55,266.63,283.45,275.33,286.16,269.42,266.85,272.11,272.1,286.4,277.77,287.61,285.46,292.47,286.55,295.63,288.06,286.15,281.18,281.51,273.57,284.3
2012-11-13 14:00:00,277.86,280.75,278.26,279.54,281.48,280.17,274.81,279.71,266.4,266.85,283.01,276.38,286.16,270.15,266.86,272.44,272.24,285.01,277.03,288.25,284.99,293.7,286.93,295.7,288.95,286.75,284.87,282.22,274.95,285.31
2012-11-13 15:00:00,278.06,280.59,278.15,279.6,282.38,280.37,275.7,280.63,268.02,269.15,282.75,278.04,286.14,272.33,267.05,273.6,272.37,284.95,275.38,289.72,283.22,294.74,288.84,296.96,290.83,288.77,287.35,284.35,277.49,287.3
2012-11-13 16:00:00,278.16,280.69,279.93,279.74,283.54,282.8,276.89,283.37,270.08,272.75,284.02,280.19,286.56,275.01,267.81,275.11,272.48,283.97,274.66,291.52,282.425,296.26,290.87,297.71,292.03,289.02,290.86,286.45,284.03,289.14
2012-11-13 17:00:00,277.82,280.97,282.75,280.7,286.07,287.41,279.9,285.94,273.13,275.82,285.45,281.84,288.29,275.99,268.35,276.52,273.17,282.14,275.1,291.99,281.63,296.94,292.63,298.71,293.36,289.71,292.22,289.17,288.79,290.57
2012-11-13 18:00:00,277.99,281.77,284.06,281.06,289.25,289.7,281.64,290.01,275.18,277.85,286.21,283.57,289.75,277.61,268.77,277.95,273.68,280.2,275.79,291.95,280.37,297.95,293.34,299.35,293.98,290.63,292.93,290.92,289.15,292.3
2012-11-13 19:00:00,279.42,282.56,285.94,282.09,293.36,292.97,284.66,292.77,277.37,279.69,288.52,285.43,291.53,279.49,269.04,279.6,274.67,280.6,276.84,291.9,279.11,297.15,294.17,299.67,294.11,288.72,293.67,292.31,289.21,293.02
2012-11-13 20:00:00,279.5,282.62,287.08,282.32,293.75,293.63,284.77,293.83,277.84,280.38,288.77,285.94,291.53,280.06,269.23,280.18,274.73,281.27,277.06,291.11,278.84,296.27,294.17,299.38,294.0,288.42,293.52,291.71,289.34,292.44
2012-11-13 21:00:00,279.97,282.98,288.14,282.91,294.73,293.9,285.96,294.65,279.17,282.0,289.41,286.35,291.64,280.47,269.51,280.53,274.45,281.81,276.69,290.25,277.05,295.4,293.94,299.0,293.56,286.16,292.59,291.24,289.58,291.39
2012-11-13 22:00:00,280.3,283.19,288.92,283.14,294.52,293.27,287.55,295.25,280.04,282.51,289.55,286.35,291.39,280.37,269.24,280.22,274.4,281.12,276.02,289.62,276.55,294.75,293.28,298.47,288.17,284.62,291.25,289.93,289.79,290.01
2012-11-13 23:00:00,280.38,282.78,288.87,283.54,293.63,292.67,287.58,294.95,280.19,280.59,288.26,285.37,290.01,279.39,269.06,279.14,274.4,278.8,275.15,287.92,276.05,294.22,291.98,297.27,283.09,283.23,290.51,289.29,290.53,289.19
2012-11-14 00:00:00,279.79,282.78,288.55,283.78,292.55,291.43,286.81,294.03,277.63,277.53,287.33,283.08,288.82,277.6,268.35,277.54,274.33,278.0,274.5,285.69,275.6,293.45,291.15,296.99,280.49,282.52,289.71,288.74,289.7,288.86
2012-11-14 01:00:00,279.71,282.46,286.88,283.06,290.79,289.66,285.93,291.62,274.44,276.23,285.08,281.61,288.5,277.18,268.26,276.39,274.26,277.43,274.28,284.81,275.35,292.41,290.79,297.1,278.76,281.27,289.44,289.05,289.77,288.71
2012-11-14 02:00:00,279.59,282.55,284.93,282.58,289.68,288.34,286.04,288.89,273.95,274.6,283.99,280.83,287.78,276.67,268.21,276.11,274.33,276.02,274.13,283.81,275.35,291.77,290.71,296.9,278.44,280.61,289.3,289.05,289.32,288.94
2012-11-14 03:00:00,280.01,282.3,283.99,282.38,288.57,286.76,283.99,286.17,274.29,274.59,282.96,279.64,286.05,275.1,267.91,275.12,273.94,274.8,273.51,283.07,275.35,291.7,290.64,296.89,277.69,279.23,289.1,288.58,288.99,289.28
2012-11-14 04:00:00,280.1,282.19,283.2,282.26,287.28,285.83,282.32,285.65,272.68,274.09,282.85,278.73,285.33,274.61,267.75,274.63,273.28,274.09,273.35,281.99,275.35,290.76,290.35,296.58,276.94,277.34,289.22,288.86,289.41,289.52
2012-11-14 05:00:00,280.05,282.24,282.61,282.2,286.42,284.49,280.69,284.93,271.69,274.08,283.18,278.03,284.09,273.77,267.15,274.07,272.68,273.48,272.97,281.04,275.35,290.01,289.83,296.71,276.53,276.32,289.58,288.54,288.6,289.73
2012-11-14 06:00:00,280.12,282.08,282.0,282.14,286.17,283.98,280.15,284.34,270.67,273.89,283.98,276.93,282.59,273.38,266.33,273.51,271.58,272.65,272.38,279.71,275.15,289.74,289.25,296.43,274.98,276.06,289.68,288.51,284.93,290.01
2012-11-14 07:00:00,280.22,281.93,281.65,281.98,286.2,282.35,278.83,284.85,269.28,274.06,283.67,276.47,281.72,272.09,265.99,272.71,270.82,271.79,272.26,278.86,275.15,289.56,288.46,295.9,274.18,275.8,288.41,288.83,282.32,290.26
2012-11-14 08:00:00,280.02,281.86,281.47,281.92,286.27,282.62,280.09,284.12,268.19,274.0,283.45,276.22,281.57,272.76,265.94,272.61,270.29,271.7,272.15,278.07,275.15,289.76,285.38,295.44,274.35,275.8,285.31,288.47,281.2,290.48
2012-11-14 09:00:00,280.08,281.59,281.32,281.91,285.4,282.14,278.44,283.45,269.64,273.99,282.3,275.86,281.3,271.95,265.14,271.97,269.92,271.58,271.65,277.17,274.75,289.37,284.3,295.04,274.35,275.8,282.79,286.11,280.44,290.68
2012-11-14 10:00:00,279.97,281.33,280.76,281.68,283.86,282.66,278.44,283.05,269.06,273.61,281.28,275.45,280.72,271.28,264.61,271.71,269.61,271.12,271.87,276.0,274.65,289.18,283.79,295.03,274.02,275.3,281.66,283.8,279.31,290.82
2012-11-14 11:00:00,280.13,281.28,280.35,281.62,284.82,282.56,277.96,282.65,268.55,273.16,280.7,275.16,280.62,271.79,264.67,270.97,269.26,270.8,271.44,275.18,274.42,288.44,283.0,294.11,273.42,275.195,281.31,283.54,278.53,290.45
2012-11-14 12:00:00,280.29,281.6,280.56,281.61,284.68,281.99,278.36,282.63,267.95,272.85,280.7,274.86,279.96,271.79,264.82,270.82,269.26,270.69,271.01,274.84,274.15,288.73,281.96,293.94,273.31,275.09,280.22,282.71,278.36,288.94
2012-11-14 13:00:00,280.29,281.54,279.98,281.71,284.31,281.24,276.79,281.04,268.45,272.88,280.84,274.99,279.01,271.25,265.1,270.67,269.03,270.84,271.6,275.14,274.15,290.16,281.59,296.09,273.14,274.88,279.4,281.68,278.06,286.26
2012-11-14 14:00:00,280.29,281.64,280.06,281.52,284.3,280.77,276.9,280.76,268.0,273.28,281.09,277.31,279.66,273.07,266.4,272.76,270.67,272.66,272.75,276.71,274.57,292.88,281.29,297.42,273.81,274.88,279.06,281.42,277.77,283.91
2012-11-14 15:00:00,280.34,281.64,280.65,281.46,285.3,282.42,276.52,282.96,272.99,276.12,281.66,279.99,281.58,276.97,269.25,275.86,272.04,276.15,274.29,279.29,274.42,296.14,281.74,299.25,275.09,275.7,279.35,281.03,277.5,283.43
2012-11-14 16:00:00,280.34,281.81,282.57,281.51,288.28,287.87,281.37,287.63,276.05,278.49,282.37,283.44,283.34,279.45,271.89,277.85,273.36,278.67,274.94,280.99,274.47,297.27,282.79,299.05,275.25,275.7,279.34,280.65,277.69,283.07
2012-11-14 17:00:00,280.56,282.14,284.48,281.82,288.92,290.18,282.92,288.55,277.07,278.41,283.01,285.57,285.58,280.65,272.77,278.34,274.14,280.52,275.48,282.44,274.88,297.67,283.16,299.11,275.47,276.055,279.53,280.51,278.13,283.07
2012-11-14 18:00:00,280.88,282.72,286.57,282.38,292.94,293.24,284.47,291.64,278.76,281.73,283.91,286.43,286.71,282.71,275.0,280.21,275.58,281.59,276.35,284.03,275.16,298.41,284.7,299.28,276.25,276.41,279.85,280.36,279.23,282.58
2012-11-14 19:00:00,280.75,283.68,288.36,283.02,296.32,295.99,286.79,294.52,280.93,283.07,284.28,287.26,288.08,284.39,277.19,281.29,276.55,282.45,276.72,285.56,275.16,298.25,285.51,299.21,276.0,276.41,280.56,280.77,278.58,281.75
2012-11-14 20:00:00,281.05,284.17,289.25,283.53,298.41,297.69,288.07,295.55,281.96,283.97,284.55,286.99,288.4,285.5,277.92,281.8,277.06,282.96,277.22,285.95,275.07,297.94,286.46,298.93,276.16,276.51,281.0,281.06,278.96,280.69
2012-11-14 21:00:00,281.35,284.54,290.47,283.68,298.6,298.07,290.08,296.93,283.57,284.47,284.44,286.91,288.73,285.61,278.95,282.2,277.42,283.11,277.21,285.94,275.07,296.14,286.27,298.93,275.91,276.11,280.96,280.55,278.16,280.09
2012-11-14 22:00:00,281.08,284.41,291.36,283.58,297.88,297.83,290.76,297.5,283.97,284.45,283.52,286.7,288.66,284.62,278.02,281.41,277.06,281.89,276.34,284.86,274.69,295.16,284.88,298.3,275.56,275.75,280.23,280.24,277.46,279.77
2012-11-14 23:00:00,281.44,284.42,291.39,283.16,297.52,296.09,290.78,297.35,283.67,282.6,282.83,285.82,287.98,283.14,276.5,278.78,275.62,279.29,274.81,282.54,274.63,293.99,282.71,297.33,275.22,275.39,279.09,279.9,276.23,279.53
2012-11-15 00:00:00,281.07,284.25,290.54,282.52,295.84,295.9,289.88,295.89,281.17,279.5,282.0,283.9,286.31,281.6,275.88,277.2,274.25,278.11,274.44,280.94,274.63,293.54,281.68,296.65,275.22,275.39,278.16,279.53,275.37,279.09
2012-11-15 01:00:00,281.04,283.93,289.44,282.38,293.61,291.64,288.71,293.14,278.99,277.68,281.87,283.16,286.23,281.1,275.98,277.02,273.65,277.42,273.41,279.98,274.28,293.3,280.33,296.64,275.34,275.24,277.99,278.95,274.73,278.59
2012-11-15 02:00:00,280.71,283.56,288.63,282.39,292.89,290.8,287.39,292.26,278.22,276.35,282.25,283.71,285.58,281.2,275.98,276.87,273.52,276.08,273.25,279.34,274.28,293.23,279.49,296.58,275.09,275.09,277.22,278.16,273.43,278.25
2012-11-15 03:00:00,281.04,283.29,287.86,282.23,291.71,289.25,285.69,290.34,277.87,275.81,282.44,283.88,284.78,281.1,276.13,276.64,273.43,275.5,272.72,278.23,273.68,292.49,279.51,296.34,274.94,274.88,276.78,277.39,273.08,277.65
2012-11-15 04:00:00,281.09,283.14,287.34,282.01,290.79,288.28,284.15,288.82,276.13,274.77,282.5,284.05,284.7,281.11,276.53,276.37,273.11,275.48,272.72,277.39,273.31,292.11,279.27,295.72,274.75,274.795,276.4,277.14,272.44,277.07
2012-11-15 05:00:00,280.89,283.19,285.94,281.99,289.37,286.76,282.03,285.93,275.18,273.72,282.89,283.8,284.7,280.42,276.53,274.88,272.18,274.73,271.78,276.63,271.95,291.65,278.46,294.93,274.4,274.71,275.63,276.94,271.86,277.92
2012-11-15 06:00:00,280.89,283.03,285.52,281.92,290.07,286.64,281.42,285.5,274.55,271.94,283.15,283.59,283.99,279.32,276.48,274.38,272.16,274.49,271.4,276.78,270.99,290.61,277.01,294.58,274.28,274.47,275.14,276.44,271.13,277.8
2012-11-15 07:00:00,280.66,282.72,284.66,281.86,289.7,284.31,279.89,285.63,274.8,272.76,283.15,283.23,284.05,279.12,276.26,273.65,272.13,273.63,271.07,277.2,270.98,289.84,276.63,294.62,274.28,274.47,274.75,275.7,270.55,277.29
2012-11-15 08:00:00,280.78,282.72,284.33,281.99,287.41,283.79,279.36,285.41,273.55,272.47,283.21,282.55,284.05,279.12,276.02,273.4,272.07,273.7,271.07,277.79,270.38,289.37,276.47,293.95,274.28,274.47,274.66,275.62,270.14,276.73
2012-11-15 09:00:00,280.57,282.76,284.32,281.94,287.1,283.64,279.03,284.79,271.58,272.72,283.21,281.06,284.05,278.81,275.87,273.24,272.37,273.62,271.23,277.79,270.38,289.26,276.18,293.89,274.28,274.47,274.55,275.48,269.64,276.31
2012-11-15 10:00:00,280.53,282.61,284.2,281.86,285.5,283.21,278.31,284.7,270.71,272.29,283.21,279.49,284.18,278.37,275.47,273.3,272.44,273.4,271.5,278.62,270.38,289.26,275.26,292.86,274.28,274.47,273.87,274.71,269.56,275.78
2012-11-15 11:00:00,280.32,282.19,283.77,281.64,285.16,282.8,278.7,283.05,271.34,272.55,283.27,278.69,283.89,277.59,274.91,273.64,272.87,273.5,271.5,278.33,269.47,289.46,274.69,293.25,274.28,274.64,273.44,274.59,269.01,275.5
2012-11-15 12:00:00,280.52,281.93,283.64,281.5,284.62,282.54,277.32,285.11,270.94,272.7,283.15,278.03,283.8,275.86,274.34,273.95,272.66,273.41,271.45,278.58,270.07,289.52,274.39,293.38,274.43,274.88,273.24,274.79,268.84,274.86
2012-11-15 13:00:00,280.48,282.08,283.95,281.25,284.43,282.19,277.81,283.01,270.05,271.96,283.2,277.27,283.48,275.31,273.31,273.38,272.81,274.66,272.2,278.43,270.54,289.91,275.72,295.34,274.43,275.18,276.05,276.91,271.39,276.26
2012-11-15 14:00:00,280.53,281.76,283.66,281.25,284.39,281.91,277.2,283.11,270.92,271.99,283.33,279.08,283.55,276.34,273.76,274.19,274.31,275.45,273.45,279.59,272.48,290.17,277.05,296.89,274.43,275.28,277.18,277.88,271.53,277.49
2012-11-15 15:00:00,280.47,281.44,283.52,281.16,285.16,283.71,277.89,284.36,272.93,273.19,283.85,282.16,283.99,280.32,276.44,276.49,275.98,277.15,275.57,280.8,274.49,290.25,278.8,298.26,274.55,276.61,278.68,279.1,274.15,278.64
2012-11-15 16:00:00,280.5,281.91,285.32,281.07,288.2,288.26,280.54,289.17,278.55,276.4,284.81,285.17,285.8,283.17,278.23,278.48,277.39,279.19,276.82,281.84,275.71,290.37,280.28,298.7,275.37,277.22,279.88,280.46,276.3,279.94
2012-11-15 17:00:00,280.6,282.24,286.46,281.21,288.46,289.72,283.06,289.77,279.87,277.44,285.18,286.43,285.83,283.93,279.03,279.37,277.98,279.82,277.21,282.24,276.63,290.3,280.52,298.91,275.36,278.08,280.72,280.32,277.69,280.02
2012-11-15 18:00:00,280.8,282.89,287.79,281.67,292.56,292.42,285.58,291.97,281.19,280.12,285.95,287.6,286.71,285.38,280.71,280.77,278.92,281.49,278.23,282.68,276.92,290.03,281.75,299.61,275.54,279.42,281.23,281.26,278.13,280.63
2012-11-15 19:00:00,281.82,283.68,289.65,282.36,296.57,296.04,289.14,297.21,283.88,283.44,287.37,288.9,289.09,286.93,283.26,282.06,279.93,283.22,278.78,283.52,277.58,289.34,283.34,299.2,276.41,279.25,281.67,282.47,278.3,280.99
2012-11-15 20:00:00,281.29,283.98,290.73,282.55,297.32,295.55,290.41,298.49,285.01,284.76,287.55,289.28,289.17,286.93,283.8,282.41,280.33,283.5,278.73,283.57,277.79,288.82,283.64,298.92,276.41,279.33,281.52,282.6,278.17,280.68
2012-11-15 21:00:00,281.65,285.32,291.65,282.89,296.72,295.2,290.76,299.47,285.94,286.45,288.2,289.64,290.91,286.59,283.29,282.26,280.13,283.72,278.57,283.57,277.58,288.42,283.12,298.26,276.41,277.95,280.5,281.2,277.74,279.93
2012-11-15 22:00:00,282.15,285.43,292.15,283.12,296.08,294.8,291.11,300.01,286.25,285.75,288.59,289.18,291.18,285.71,282.32,281.33,279.59,282.91,278.19,283.23,276.74,288.1,282.18,297.63,275.73,277.43,278.61,279.51,276.49,277.71
2012-11-15 23:00:00,282.02,285.42,292.44,283.08,294.65,293.68,290.7,299.75,285.05,284.26,287.88,287.77,290.2,283.87,280.33,278.97,278.02,280.65,277.49,282.91,276.04,288.1,281.44,296.99,275.23,276.8,276.72,278.54,275.07,275.27
2012-11-16 00:00:00,280.77,283.93,291.48,282.09,293.6,292.06,289.5,298.26,280.82,280.81,286.91,285.02,286.66,280.66,278.97,276.74,276.28,279.25,276.18,282.49,275.71,288.49,281.23,296.72,274.27,276.29,274.83,277.41,273.01,274.49
2012-11-16 01:00:00,280.31,282.65,289.82,281.65,291.45,290.37,287.75,296.1,279.06,278.5,286.48,284.69,286.48,281.16,278.64,276.02,275.28,278.32,275.41,282.18,276.22,288.36,280.99,295.96,274.06,276.19,274.33,277.36,272.9,274.23
2012-11-16 02:00:00,279.57,281.12,288.41,281.16,290.53,288.61,285.19,293.57,278.59,277.01,285.38,283.53,285.77,280.18,278.12,274.56,274.78,277.39,274.5,281.92,276.22,288.18,280.71,295.51,274.06,275.46,274.2,276.6,272.32,274.73
2012-11-16 03:00:00,278.92,279.52,287.31,280.98,289.09,288.05,287.59,291.48,277.38,276.54,282.18,281.04,285.93,279.9,278.05,274.83,274.93,277.48,276.48,281.03,276.53,287.98,279.49,294.88,273.84,272.04,273.02,276.45,272.44,275.83
2012-11-16 04:00:00,280.665,282.745,289.28,282.57,293.165,291.84,289.15,294.115,277.59,281.285,286.765,284.555,288.455,282.19,278.775,278.12,276.92,280.36,277.34,281.645,276.84,290.385,281.21,296.34,275.9,274.715,276.165,278.475,273.405,272.04
2012-11-16 05:00:00,282.41,285.97,291.25,284.16,297.24,295.63,290.71,296.75,281.31,286.03,291.35,288.07,290.98,284.48,279.5,281.41,278.91,283.24,278.2,282.26,276.84,292.79,282.93,297.8,277.96,277.39,279.31,280.5,274.37,275.195
2012-11-16 06:00:00,282.41,285.97,291.25,284.16,297.24,295.63,290.71,296.75,285.03,286.03,291.35,288.07,290.98,284.48,279.5,281.41,278.91,283.24,278.2,282.26,276.84,292.79,282.93,297.8,277.96,277.39,279.31,280.5,274.37,278.35
2012-11-16 07:00:00,279.95,278.27,284.65,277.86,285.1,287.88,283.99,287.37,272.7,272.5,280.1,279.94,280.05,276.15,277.1,272.61,276.07,272.83,271.29,278.92,272.66,290.45,277.51,296.37,271.98,276.52,275.39,277.56,271.65,275.23
2012-11-16 08:00:00,279.95,278.27,284.65,277.86,285.1,287.88,283.99,287.37,272.7,272.5,280.1,279.94,280.05,276.15,277.1,272.61,276.07,272.83,271.29,278.92,272.66,290.45,277.51,296.37,271.98,276.52,275.39,277.56,271.65,275.23
2012-11-16 09:00:00,279.95,278.27,284.65,277.86,285.1,287.88,283.99,287.37,272.7,272.5,280.1,279.94,280.05,276.15,277.1,272.61,276.07,272.83,271.29,278.92,272.66,290.45,277.51,296.37,271.98,276.52,275.39,277.56,271.65,275.23
2012-11-16 10:00:00,279.95,278.27,284.65,277.86,285.1,287.88,283.99,287.37,272.7,272.5,280.1,279.94,280.05,276.15,277.1,272.61,276.07,272.83,271.29,278.92,272.66,290.45,277.51,296.37,271.98,276.52,275.39,277.56,271.65,275.23
2012-11-16 11:00:00,279.95,278.27,284.65,277.86,285.1,287.88,283.99,287.37,272.7,272.5,280.1,279.94,280.05,276.15,277.1,272.61,276.07,272.83,271.29,278.92,272.66,290.45,277.51,296.37,271.98,276.52,275.39,277.56,271.65,275.23
2012-11-16 12:00:00,279.95,278.27,284.65,277.86,285.1,287.88,283.99,287.37,272.7,272.5,280.1,279.94,280.05,276.15,277.1,272.61,276.07,272.83,271.29,278.92,272.66,290.45,277.51,296.37,271.98,276.52,275.39,277.56,271.65,275.23
2012-11-16 13:00:00,279.06,277.51,283.05,275.99,286.13,289.25,283.16,289.41,276.82,275.11,285.71,281.83,283.25,279.24,276.8,278.21,276.5,278.5,275.93,279.8,276.7,287.88,278.05,297.35,277.35,277.79,278.65,279.18,274.73,278.31
2012-11-16 14:00:00,279.06,277.51,283.05,275.99,286.13,289.25,283.16,289.41,276.82,275.11,285.71,281.83,283.25,279.24,276.8,278.21,276.5,278.5,275.93,279.8,276.7,287.88,278.05,297.35,277.35,277.79,278.65,279.18,274.73,278.31
2012-11-16 15:00:00,279.06,277.51,283.05,275.99,286.13,289.25,283.16,289.41,276.82,275.11,285.71,281.83,283.25,279.24,276.8,278.21,276.5,278.5,275.93,279.8,276.7,287.88,278.05,297.35,277.35,277.79,278.65,279.18,274.73,278.31
2012-11-16 16:00:00,279.06,277.51,283.05,275.99,286.13,289.25,283.16,289.41,276.82,275.11,285.71,281.83,283.25,279.24,276.8,278.21,276.5,278.5,275.93,279.8,276.7,287.88,278.05,297.35,277.35,277.79,278.65,279.18,274.73,278.31
2012-11-16 17:00:00,279.06,277.51,283.05,275.99,286.13,289.25,283.16,289.41,276.82,275.11,285.71,281.83,283.25,279.24,276.8,278.21,276.5,278.5,275.93,279.8,276.7,287.88,278.05,297.35,277.35,277.79,278.65,279.18,274.73,278.31
2012-11-16 18:00:00,279.06,277.51,283.05,275.99,286.13,289.25,283.16,289.41,276.82,275.11,285.71,281.83,283.25,279.24,276.8,278.21,276.5,278.5,275.93,279.8,276.7,287.88,278.05,297.35,277.35,277.79,278.65,279.18,274.73,278.31
2012-11-16 19:00:00,279.06,277.51,283.05,275.99,286.13,289.25,283.16,289.41,276.82,275.11,285.71,281.83,283.25,279.24,276.8,278.21,276.5,278.5,275.93,279.8,276.7,287.88,278.05,297.35,277.35,277.79,278.65,279.18,274.73,278.31
2012-11-16 20:00:00,281.49,285.44,292.53,283.89,292.62,293.15,290.9,296.95,286.62,280.34,290.57,289.37,291.95,283.65,279.24,283.05,280.2,283.5,279.65,285.83,279.0,290.87,281.51,297.65,279.36,278.27,279.04,279.64,273.26,277.46
2012-11-16 21:00:00,281.49,285.44,292.53,283.89,292.62,293.15,290.9,296.95,286.62,280.34,290.57,289.37,291.95,283.65,279.24,283.05,280.2,283.5,279.65,285.83,279.0,290.87,281.51,297.65,279.36,278.27,279.04,279.64,273.26,277.46
2012-11-16 22:00:00,281.49,285.44,292.53,283.89,292.62,293.15,290.9,296.95,286.62,280.34,290.57,289.37,291.95,283.65,279.24,283.05,280.2,283.5,279.65,285.83,279.0,290.87,281.51,297.65,279.36,278.27,279.04,279.64,273.26,277.46
2012-11-16 23:00:00,281.49,285.44,292.53,283.89,292.62,293.15,290.9,296.95,286.62,280.34,290.57,289.37,291.95,283.65,279.24,283.05,280.2,283.5,279.65,285.83,279.0,290.87,281.51,297.65,279.36,278.27,279.04,279.64,273.26,277.46
2012-11-17 00:00:00,281.49,285.44,292.53,283.89,292.62,293.15,290.9,296.95,286.62,280.34,290.57,289.37,291.95,283.65,279.24,283.05,280.2,283.5,279.65,285.83,279.0,290.87,281.51,297.65,279.36,278.27,279.04,279.64,273.26,277.46
2012-11-17 01:00:00,281.49,285.44,292.53,283.89,292.62,293.15,290.9,296.95,286.62,280.34,290.57,289.37,291.95,283.65,279.24,283.05,280.2,283.5,279.65,285.83,279.0,290.87,281.51,297.65,279.36,278.27,279.04,279.64,273.26,277.46
2012-11-17 02:00:00,281.49,285.44,292.53,283.89,292.62,293.15,290.9,296.95,286.62,280.34,290.57,289.37,291.95,283.65,279.24,283.05,280.2,283.5,279.65,285.83,279.0,290.87,281.51,297.65,279.36,278.27,279.04,279.64,273.26,277.46
2012-11-17 03:00:00,281.49,285.44,292.53,283.89,292.62,293.15,290.9,296.95,286.62,280.34,290.57,289.37,291.95,283.65,279.24,283.05,280.2,283.5,279.65,285.83,279.0,290.87,281.51,297.65,279.36,278.27,279.04,279.64,273.26,277.46
2012-11-17 04:00:00,281.49,285.44,292.53,283.89,292.62,293.15,290.9,296.95,286.62,280.34,290.57,289.37,291.95,283.65,279.24,283.05,280.2,283.5,279.65,285.83,279.0,290.87,281.51,297.65,279.36,278.27,279.04,279.64,273.26,277.46
2012-11-17 05:00:00,281.49,285.44,292.53,283.89,292.62,293.15,290.9,296.95,286.62,280.34,290.57,289.37,291.95,283.65,279.24,283.05,280.2,283.5,279.65,285.83,279.0,290.87,281.51,297.65,279.36,278.27,279.04,279.64,273.26,277.46
2012-11-17 06:00:00,281.49,285.44,292.53,283.89,292.62,293.15,290.9,296.95,286.62,280.34,290.57,289.37,291.95,283.65,279.24,283.05,280.2,283.5,279.65,285.83,279.0,290.87,281.51,297.65,279.36,278.27,279.04,279.64,273.26,277.46
2012-11-17 07:00:00,280.35,279.17,285.98,274.22,287.54,288.11,282.95,290.67,275.02,272.84,287.08,279.84,280.27,277.44,270.94,275.82,278.71,274.38,273.72,277.81,273.82,284.54,274.93,294.79,273.05,276.6,276.17,277.93,270.88,275.95
2012-11-17 08:00:00,280.35,279.17,285.98,274.22,287.54,288.11,282.95,290.67,275.02,272.84,287.08,279.84,280.27,277.44,270.94,275.82,278.71,274.38,273.72,277.81,273.82,284.54,274.93,294.79,273.05,276.6,276.17,277.93,270.88,275.95
2012-11-17 09:00:00,280.35,279.17,285.98,274.22,287.54,288.11,282.95,290.67,275.02,272.84,287.08,279.84,280.27,277.44,270.94,275.82,278.71,274.38,273.72,277.81,273.82,284.54,274.93,294.79,273.05,276.6,276.17,277.93,270.88,275.95
2012-11-17 10:00:00,280.35,279.17,285.98,274.22,287.54,288.11,282.95,290.67,275.02,272.84,287.08,279.84,272.15,277.44,270.94,275.82,278.71,274.38,273.72,277.81,273.82,284.54,274.93,294.79,273.05,276.6,276.17,277.93,270.88,275.95
2012-11-17 11:00:00,277.59,277.82,285.06,277.12,287.35,285.18,282.95,286.9,275.59,272.47,286.48,276.62,276.445,274.73,266.83,272.97,271.75,272.45,270.85,276.21,271.77,283.81,273.8,291.68,270.93,277.94,275.2,274.68,269.08,273.1
2012-11-17 12:00:00,278.0,278.48,284.87,276.47,286.58,285.22,282.21,284.34,275.33,273.01,286.72,276.97,280.74,274.21,266.27,272.88,272.45,273.45,270.57,275.91,271.46,283.7,273.7,291.42,271.44,272.16,275.34,275.04,267.6,273.66
2012-11-17 13:00:00,277.98,278.48,284.81,276.41,286.54,284.89,282.59,282.96,275.0,273.03,286.66,277.15,280.65,274.14,265.91,272.73,271.48,273.24,271.44,275.59,272.4,283.89,274.97,291.68,271.77,272.42,275.77,275.44,268.59,274.33
2012-11-17 14:00:00,278.05,278.42,285.25,276.22,286.42,285.04,282.8,283.02,275.88,273.12,286.6,279.31,282.23,274.83,267.33,274.28,274.69,276.85,274.59,278.34,275.18,284.14,278.66,293.88,274.89,273.92,277.27,277.86,270.28,275.87
2012-11-17 15:00:00,278.47,278.36,285.65,276.1,287.08,286.33,283.34,285.65,277.84,276.02,286.85,283.74,284.81,278.94,270.82,279.22,278.36,280.24,277.97,281.69,278.55,284.87,281.6,294.99,276.75,278.49,278.83,278.41,274.81,278.2
